Record_ID;Date;Cocoa_Roasting_Level;Sugar_Granularity;Milk_Solid_Percentage;Nuts_Inclusion_Rate;Texture_Smoothness;Sweetness_Level;Cocoa_Source_Check;Flavor_Infusion;Shelf_Life_Test;Seal_Integrity;Barcode_Scan_Success;Box_Dimensions;Label_Readability;Nutritional_Info_Accuracy;Chocolate_Glossiness;Status
WX7946;02.08.2023;0,256120337;0,05;0,625443966;0,161680934;1586,899144;55554,47236;0,854863063;1,708954808;175,1810871;0,724562652;0,962118236;5,133866383;82,05361;583,1629688;0,888819786;Okay
WX7947;04.08.2023;0,548744268;0,07;0,493038427;0,174840786;1789,055776;55283,0073;0,789806805;1,595199615;154,4281893;0,824806986;0,96163691;5,108308391;81,98961185;1969,914815;0,853145294;Okay
WX7948;07.08.2023;0,514776432;0,08;0,450592617;0,419671163;1883,459103;55867,00988;1,254894232;1,950956022;170,0798315;0,806944017;0,990413462;5,075573947;81,95417477;-25,11459879;0,889923693;Okay
WX7949;02.08.2023;0,864599509;0,05;0,469047493;0,41598758;1742,06367;55032,75261;1,219199029;1,809773725;172,1715951;0,950507;1,004917406;5,144272281;79,12289941;301,9975486;0,882993731;Okay
WX7950;02.08.2023;1,403685691;0,07;0,484355875;0,216925116;1879,416604;55350,94192;1,245873682;1,615148751;165,6019058;0,770695794;0,982201095;5,168012548;78,5754271;-513,4006771;0,87910251;Okay
WX7951;01.08.2023;4,311742641;0,06;0,396369467;0,745698734;1642,619684;55549,6004;0,774831137;1,332678477;160,3335669;0,732991334;0,972648921;5,002401967;78,94896313;1600,947811;0,844026712;Not Okay
WX7952;05.08.2023;0,194594557;0,07;0,396004448;0,500107812;1517,884115;55235,16371;1,254130883;1,324434008;154,7213804;0,723416823;0,97605651;5,183693907;79,6588189;711,1110502;0,890691935;Okay
WX7953;05.08.2023;2,579628657;0,07;0,369234577;0,18724789;1686,953947;55057,35232;1,04878546;1,753273397;153,1481136;0,868590607;0,99606392;5,164761124;78,8143663;2731,075766;0,850907256;Okay
WX7954;06.08.2023;0,417904684;0,08;0,358068913;0,178976167;1501,661911;55072,45573;1,1001682;1,92859962;172,6693868;0,791778551;0,986682841;5,103544249;78,70969755;72,87378896;0,849140806;Okay
WX7955;05.08.2023;1,118689946;0,07;0,414392734;0,456771587;1565,023158;55159,32329;0,972471241;1,985620931;151,8022381;0,75679671;0,976187035;5,043025048;78,61035064;1648,118273;0,842207949;Okay
WX7956;02.08.2023;0,989103292;0,06;0,485266048;0,193469171;1580,048639;55271,89092;0,913238794;1,262335248;167,4784529;0,972847178;0,997949563;5,190007775;81,41657606;1445,26624;0,868407298;Not Okay
WX7957;06.08.2023;1,017586349;0,05;0,61010648;0,548956896;1724,210833;55705,7346;0,767712281;1,59194947;150,8676157;0,704504048;0,964826556;5,132377802;80,62974843;740,0189354;0,802812076;Okay
WX7958;01.08.2023;1,606291548;0,07;0,342364844;0,408012508;1898,970473;55474,64494;0,834169434;1,702001072;163,826853;0,832362962;0,987435838;5,005118238;79,96858122;-102,3640797;0,863821851;Okay
WX7959;03.08.2023;0,600953236;0,06;0,591539147;0,835739474;1508,323661;55032,92463;1,052579308;1,413040853;154,15027;0,845676488;0,970923564;5,087565765;78,0119218;528,6216241;0,862005365;Okay
WX7960;07.08.2023;0,480424716;0,07;0,339155017;0,435128082;1599,409615;55155,03323;0,890118253;1,1092241;169,5202374;0,861702661;0,984565378;5,137974215;81,5108866;936,5479461;0,839868518;Okay
WX7961;07.08.2023;2,395247466;0,05;0,509644515;0,59154413;1907,170662;55367,92505;0,771818693;1,285987353;157,3519337;0,928230055;0,977431239;5,152230613;78,09203081;22,60963321;0,83865796;Okay
WX7962;02.08.2023;0,310729017;0,08;0,348293219;0,749083321;1870,294153;55419,77325;1,125781773;1,515488864;160,5125808;0,701915033;0,971916113;5,163332215;81,03451122;16,81877884;0,856850207;Okay
WX7963;02.08.2023;0,248438787;0,06;0,373540362;0,342300905;1850,636983;55063,14594;1,017121323;1,115008345;172,8060688;0,771008472;0,972943732;5,178351124;79,30532337;1707,856346;0,87518775;Okay
WX7964;06.08.2023;0,019663144;0,08;0,531629588;0,5095108;1538,556067;55121,05919;0,724650352;1,312977528;168,1098146;0,93443259;0,988435579;5,162936794;78,11889858;599,7480447;0,815490897;Okay
WX7965;01.08.2023;0,295567463;0,07;0,530484526;0,196751989;1770,521278;55262,19159;1,103516349;1,257743061;171,6963601;0,801780324;0,966620677;5,090931729;79,56653085;2856,353743;0,816876025;Okay
WX7966;04.08.2023;0,913642915;0,05;0,574897181;0,446215518;1585,316826;55836,6546;1,216901203;1,354409512;170,8929939;0,872765231;0,983038667;5,156608613;78,39730332;1425,423627;0,909077922;Okay
WX7967;02.08.2023;0,966615565;0,07;0,406841797;0,400657059;1773,430291;55209,19905;1,165433167;1,686889253;176,7040886;0,784721888;0,978300354;5,081350044;79,80327617;1201,824802;0,837466827;Okay
WX7968;04.08.2023;0,366991874;0,08;0,5996675;0,442551258;1679,56307;55226,79465;1,254809914;1,476195775;173,4155173;0,725162918;0,978607657;5,048024116;81,6864779;1756,623946;0,831690865;Okay
WX7969;04.08.2023;0,09377379;0,07;0,65633202;0,185928197;1766,981222;55494,52485;0,902736905;1,376181967;171,9482121;0,775618834;0,982341101;5,05517534;79,1252202;2856,831199;0,850712545;Okay
WX7970;05.08.2023;1,706355104;0,06;0,523314675;0,418720546;1680,121562;55891,46955;0,752848507;1,274779459;152,0338873;0,947289243;0,977091902;5,176184594;78,80414319;100,9346679;0,893951783;Okay
WX7971;01.08.2023;1,773394616;0,08;0,321325619;0,796213462;1881,235759;55528,18753;1,128476179;1,688655847;153,4664415;0,802168006;0,986241658;5,124858768;80,56710879;807,0549363;0,886770798;Okay
WX7972;07.08.2023;7,66997508;0,06;0,307091166;0,849644075;1510,629513;55079,35799;1,24118029;1,674430634;166,2861838;0,864684818;0,96274218;5,062352638;75,79889791;2985,404928;0,894411664;Okay
WX7973;07.08.2023;2,878601053;0,06;0,515301227;0,293381874;1580,457744;55186,43915;0,891398166;1,446481621;159,9528112;0,703923237;0,970571131;5,082882555;81,32114262;786,804953;0,893138341;Okay
WX7974;04.08.2023;3,255661559;0,07;0,442777739;0,34040103;1849,858743;55855,80065;0,859215318;1,278785507;165,3298223;0,856623118;0,98088044;5,048939406;80,6207378;1215,87971;0,891251107;Okay
WX7975;07.08.2023;2,000621412;0,06;0,400435914;0,107645195;1809,434555;55876,75785;1,128915663;1,808921127;171,8663191;0,917370792;0,965248688;5,109924994;80,99736018;1988,709675;0,880562968;Okay
WX7976;01.08.2023;1,194773639;0,07;0,483287128;0,192464755;1578,242837;55795,45348;1,1369223;1,852129786;159,7552399;0,874565496;0,981246472;5,011805691;78,92945703;1659,367135;0,832043667;Not Okay
WX7977;05.08.2023;0,171990187;0,07;0,464196685;0,376095716;1551,003319;55541,83495;1,197730703;1,846158272;175,8869976;0,706816367;0,986918361;5,187043622;78,28078625;65,38133202;0,842699708;Okay
WX7978;01.08.2023;1,21711282;0,07;0,483968649;0,648086998;1630,729682;55439,15081;1,147524815;1,392668652;162,87826;0,706348519;0,974472558;5,072394794;82,36156799;1405,999506;0,889900584;Okay
WX7979;02.08.2023;0,071977945;0,05;0,411959015;0,333763386;1702,384775;55268,22301;0,940260381;1,254167786;159,9245704;0,966141099;0,989897576;5,098730354;80,79924335;1801,985273;0,866975791;Okay
WX7980;04.08.2023;2,706784383;0,07;0,697950753;0,160317802;1519,714252;55547,79422;0,953803653;1,846033708;165,3692503;0,764338968;0,972859707;5,177498757;78,97840961;1605,096606;0,807291104;Okay
WX7981;01.08.2023;0,82179398;0,07;0,391265028;0,684694195;1855,147345;55682,82068;1,182781197;1,979737202;165,3755271;0,904885554;0,980682841;5,155398596;79,93527943;1874,725048;0,912318487;Okay
WX7982;07.08.2023;1,494480242;0,07;0,473077986;0,473412297;1718,800107;55599,25431;0,860290464;1,1936338;175,7561922;0,709436579;0,972802244;5,104908189;77,68954811;-31,79855278;0,891901679;Okay
WX7983;03.08.2023;0,067072299;0,07;0,295826953;0,515357766;1886,182957;55225,55702;0,765257045;1,636470242;155,7344602;0,791451875;0,991792376;5,139488213;82,53413604;2500,733829;0,899241454;Okay
WX7984;01.08.2023;0,955128604;0,06;0,3843547;0,360820066;1636,796251;55903,10455;0,830768988;1,329627002;165,5630359;0,797478052;0,985998679;5,015424285;79,1626286;1727,355004;0,918190206;Okay
WX7985;04.08.2023;0,448101786;0,07;0,36985682;0,590435352;1520,508632;55390,43386;1,003204082;1,485828332;174,3421458;0,955683079;0,972205304;5,139220591;77,81260772;2161,490816;0,874702226;Okay
WX7986;05.08.2023;0,419285442;0,07;0,446192852;0,812623468;1865,971314;55884,89247;1,042289528;1,572244184;170,0424137;0,941349071;0,98858873;5,052332683;80,86754852;-231,6814472;0,865655082;Okay
WX7987;07.08.2023;0,617165508;0,07;0,475110568;0,543006776;1562,839418;55397,44842;0,74236264;1,538673883;166,6963687;0,949594284;0,969175118;5,155228264;81,22883616;1436,69275;0,854702315;Okay
WX7988;05.08.2023;0,000799582;0,07;0,457816301;0,570013005;1640,969644;55038,45458;0,882018079;1,761666446;175,4910484;0,982536061;0,98493045;5,096655125;81,67553248;301,781166;0,872144322;Okay
WX7989;04.08.2023;0,785747266;0,06;0,445296574;0,398850012;1695,022891;55737,95409;1,149575472;1,971676644;173,1992755;0,811634938;0,976006848;5,032883443;79,11361366;1604,682287;0,882647884;Okay
WX7990;07.08.2023;0,833293899;0,06;0,521425318;0,166104634;1706,617497;55920,13919;1,217483502;1,086053546;151,8917257;0,765354974;0,975547778;5,132330975;80,19642203;1385,467974;0,817582901;Okay
WX7991;02.08.2023;2,485913;0,07;0,529096637;0,44283315;1509,862074;55254,76013;0,777959009;1,683440605;163,4464231;0,921110794;0,975228994;5,047665388;79,0953548;1892,146947;0,869196333;Okay
WX7992;07.08.2023;0,743949843;0,06;0,261831657;0,839711446;1721,231657;55542,48314;1,011229842;1,523303607;171,1252339;0,724973413;0,975970753;5,198988124;80,93916046;915,1275522;0,870563005;Okay
WX7993;02.08.2023;0,564824135;0,06;0,605763763;0,64417204;1532,353481;55807,61866;0,789844395;1,396667526;169,1912058;0,993263858;0,992256604;5,152368855;79,96727142;208,3108569;0,831125736;Okay
WX7994;05.08.2023;6,561207143;0,07;0,526123719;0,492175828;1637,273194;55321,0853;1,133231637;1,662147533;160,1365407;0,923527331;0,970276209;5,093674053;82,49437815;1102,534447;0,809444398;Okay
WX7995;05.08.2023;1,05849468;0,08;0,30407691;0,596706629;1909,698228;55286,17487;0,794197045;1,886142213;163,1656943;0,785525151;0,973748112;5,029019932;80,1415839;635,3013812;0,812382592;Okay
WX7996;04.08.2023;0,799776313;0,05;0,58986504;0,546829447;1617,755729;55411,0652;0,758001716;1,610610372;165,2237327;0,937312417;0,991596012;5,180397981;81,31445819;1770,157206;0,862947763;Okay
WX7997;02.08.2023;0,856314633;0,08;0,601970517;0,829922499;1841,40623;55550,57486;0,964433596;1,820516759;162,8533376;0,973443711;0,989020795;5,10202452;80,58524561;1344,406665;0,801501107;Okay
WX7998;05.08.2023;2,070539379;0,05;0,301145562;0,279078226;1714,333843;55552,53328;0,756835042;1,295301674;172,2514706;0,745701816;0,987568594;5,107516104;77,78483009;465,7246573;0,824808553;Okay
WX7999;02.08.2023;0,520675964;0,07;0,468773027;0,810949062;1585,014107;55486,35538;1,189646771;1,437662785;164,7624423;0,898210698;0,998129412;5,104597339;79,10716462;937,9932597;0,914073057;Okay
WX8000;05.08.2023;0,616151222;0,07;0,526376235;0,650776706;1803,213282;55820,3386;1,196105425;1,174314489;173,9299204;0,742956634;0,984739029;5,083528509;78,74586079;1717,557493;0,890715397;Okay
WX8001;07.08.2023;1,762585212;0,05;0,606978542;0,202197136;1733,158553;55152,91888;1,007036308;1,572565722;163,5891395;0,870509122;0,981462772;5,112509472;79,95778709;-209,8160593;0,892999796;Okay
WX8002;01.08.2023;0,094730216;0,08;0,549139988;0,397523748;1723,874044;55085,16141;1,043478384;1,73946281;151,2533646;0,754745208;0,970913507;5,145639776;80,2185126;2726,544769;0,804979721;Not Okay
WX8003;03.08.2023;2,504667887;0,06;0,4436895;0,449039115;1512,559005;55168,5618;0,779556722;1,579320757;175,7766768;0,853111019;0,982348776;5,098408365;81,44221708;1280,656624;0,821009577;Okay
WX8004;07.08.2023;0,703093237;0,05;0,39174686;0,166346902;1640,215013;55704,00479;0,865986706;1,912032167;172,0103822;0,849593856;0,99722149;5,113272782;77,55226415;1730,943161;0,857071507;Okay
WX8005;06.08.2023;1,088229786;0,07;0,352140933;0,543359368;1808,576727;55145,24463;0,772601359;1,859371769;155,1625287;0,789564933;0,982728088;5,079103404;82,43791303;312,1931099;0,904866799;Okay
WX8006;01.08.2023;1,770819076;0,07;0,407176637;0,307491151;1834,356363;55322,82591;0,828623499;1,424381286;160,2439648;0,716262394;0,983904219;5,103010157;79,77401174;924,0314592;0,859534574;Okay
WX8007;06.08.2023;0,38664624;0,08;0,553776552;0,466502179;1842,21888;55879,68072;0,93671694;1,572251841;151,9394906;0,936479841;0,977951354;5,021021904;81,651476;-869,2395349;0,855775111;Okay
WX8008;05.08.2023;2,7626693;0,06;0,592097521;0,451014374;1515,70517;55140,22896;1,109106942;1,647018857;164,4250838;0,842584866;0,971026354;5,092769983;79,03744074;1159,401997;0,803511037;Okay
WX8009;03.08.2023;4,842504504;0,06;0,462275217;0,517339335;1568,338717;55528,174;1,136777789;1,807472554;163,7057015;0,903658328;0,974926427;5,110109445;78,84046933;1331,341071;0,919340948;Okay
WX8010;03.08.2023;0,852201216;0,05;0,609641558;0,776965808;1913,942209;55506,0409;0,966682995;1,074746061;155,4278366;0,961964451;0,985763294;5,199555583;80,24297494;1698,308633;0,835033367;Okay
WX8011;05.08.2023;3,454533551;0,07;0,540781462;0,724608959;1565,287438;55034,04618;0,875824494;1,807414297;155,5601455;0,776655915;0,994844164;5,15778814;77,43494645;2025,708192;0,862405377;Okay
WX8012;05.08.2023;0,001411575;0,07;0,75280944;0,798401123;1589,466429;55115,41488;1,185785692;1,06663804;157,3459906;0,873591998;0,997281562;5,078800411;82,46623302;1165,460758;0,866824965;Okay
WX8013;02.08.2023;2,808202977;0,08;0,316751182;0,557877931;1837,102225;55950,39242;0,962539939;1,719531562;171,275937;0,945921144;0,981883121;5,1643177;82,43110049;1193,063815;0,840120961;Okay
WX8014;05.08.2023;0,465724733;0,07;0,478143463;0,592644071;1665,243819;55961,02557;1,036311147;1,465315599;159,8199973;0,979871208;0,993886112;5,16223428;77,97335164;2332,739625;0,879033596;Okay
WX8015;04.08.2023;0,466541644;0,08;0,52122026;0,444389166;1548,852866;55874,65838;0,860046766;1,237247492;167,400233;0,72054625;0,980303676;5,074347833;81,12453738;-1076,319141;0,909849562;Okay
WX8016;05.08.2023;0,323607307;0,08;0,684760255;0,673775276;1552,539654;55431,86045;0,73990969;1,706984966;157,1926234;0,744820497;0,984680325;5,196000396;78,1356975;-269,0689487;0,906261908;Okay
WX8017;04.08.2023;0,476600966;0,06;0,354524278;0,263916244;1535,186417;55592,94142;0,798708588;1,870379256;175,811217;0,736560691;0,986464763;5,091035952;80,27772344;2441,615316;0,893917176;Okay
WX8018;05.08.2023;0,300178694;0,05;0,403398263;0,480146927;1575,88069;55824,15169;1,127870136;1,828716841;170,8278453;0,732068017;0,98276215;5,188910848;80,31003058;727,6496211;0,822386666;Okay
WX8019;02.08.2023;2,953836224;0,06;0,505503854;0,67133851;1708,732665;55676,14457;0,865934906;1,194126821;179,6432954;0,976493825;0,989709233;5,07243039;82,97809881;-541,9088068;0,906333506;Okay
WX8020;04.08.2023;2,866087141;0,06;0,377677964;0,722303129;1506,331019;55895,13264;0,775831963;1,60410323;176,0413578;0,891993377;0,989319759;5,1832901;80,93665963;1488,419394;0,895191018;Okay
WX8021;01.08.2023;0,134775695;0,07;0,475149935;0,298359816;1549,1951;55315,74087;1,085216794;1,66312093;154,0467781;0,962827557;0,984678645;5,003163353;79,46743448;1593,347142;0,900752449;Okay
WX8022;04.08.2023;0,192690225;0,05;0,33645613;0,245238962;1880,991769;55624,15029;0,986800755;1,052351121;171,191357;0,829099647;0,963209814;5,074285749;78,73233754;2402,566707;0,853500731;Okay
WX8023;07.08.2023;2,475795835;0,06;0,619522049;0,330827238;1868,164176;55567,03879;0,713938167;1,328242919;158,5617141;0,967715463;0,980923148;5,108876039;80,36724283;2370,065468;0,913302425;Okay
WX8024;02.08.2023;0,636321009;0,06;0,667915979;0,836124467;1849,893758;55984,5949;1,294498107;1,104286307;167,8396614;0,89092809;0,968530233;5,192517263;79,56011386;2167,256505;0,853121701;Okay
WX8025;06.08.2023;0,231815582;0,05;0,671530669;0,203296349;1796,638282;55878,07715;0,929336837;1,416825225;169,4241272;0,939276358;0,979028512;5,052966051;78,47621061;117,4717921;0,86190025;Okay
WX8026;04.08.2023;0,893396187;0,06;0,515325806;0,862476126;1777,839096;55165,19096;1,093120919;1,727274158;172,5934802;0,873394496;0,96873718;5,10486213;81,75187478;599,8619979;0,844349631;Not Okay
WX8027;07.08.2023;0,67374859;0,05;0,517525741;0,895850085;1615,716641;55058,89284;1,29014864;1,805272145;165,2530058;0,789622438;0,982464706;5,110510419;80,75848782;2009,793494;0,803346694;Okay
WX8028;07.08.2023;0,309233757;0,06;0,498778775;0,726755448;1640,697704;55446,40285;1,08075111;1,763245171;161,2076496;0,869480791;0,984027729;5,067937742;81,36828821;2492,649139;0,847641858;Not Okay
WX8029;07.08.2023;1,594569731;0,06;0,586102634;0,708338038;1599,036915;55545,51592;0,886991206;1,271670782;178,357587;0,918014653;0,974852599;5,022998343;82,81123031;2019,507705;0,862384668;Okay
WX8030;05.08.2023;1,247178733;0,07;0,626136935;0,862629224;1911,731725;55789,86617;0,992995724;1,148685693;160,055409;0,900503967;0,995323783;5,159634185;78,60971359;1465,398163;0,839348773;Okay
WX8031;07.08.2023;0,131230752;0,05;0,571332263;0,332428264;1766,40801;55159,72708;0,761676157;1,872498476;158,7929055;0,839747804;0,991714855;5,133208881;79,39900698;1623,091161;0,815635751;Okay
WX8032;05.08.2023;3,244295869;0,08;0,52425818;0,203185765;1905,622295;55919,92751;0,801543632;1,742513114;159,3969692;0,706380035;0,988643336;5,036287701;80,21260411;469,1962154;0,828190597;Okay
WX8033;06.08.2023;1,021886542;0,07;0,570542221;0,7584803;1614,150308;55571,58624;0,886988174;1,755271061;174,73383;0,873774867;0,975771708;5,055679127;80,93750421;510,2701823;0,888293741;Okay
WX8034;02.08.2023;0,359943449;0,06;0,498949152;0,23674404;1760,907827;55842,74761;0,750850541;1,270849974;169,043269;0,977684723;0,990169076;5,038617123;81,36818107;-567,74131;0,899300233;Okay
WX8035;03.08.2023;0,288799263;0,07;0,365862949;0,136327932;1818,759317;55836,47685;0,768103395;1,572146831;155,5269399;0,977646806;0,989308406;5,050187332;80,63679384;1091,146756;0,844624047;Okay
WX8036;05.08.2023;0,182652882;0,06;0,440846804;0,25716919;1539,790417;55951,86449;1,2037211;1,89790936;155,8545565;0,958146697;0,963869331;5,073547035;79,03593083;1442,401897;0,873538483;Okay
WX8037;07.08.2023;0,690943549;0,05;0,521295405;0,450325269;1780,123601;55658,73539;0,849759704;1,834160591;153,3560111;0,885811461;0,975936078;5,086113407;80,3365018;487,7190356;0,878829238;Not Okay
WX8038;07.08.2023;0,18206427;0,07;0,412961632;0,496081811;1571,010478;55783,8251;0,893532963;1,267387857;162,5858823;0,852817025;0,992294374;5,182743732;81,06602828;1031,578024;0,833955417;Okay
WX8039;01.08.2023;0,671924979;0,08;0,406026773;0,150001359;1637,794627;55820,52724;0,804150846;1,950840623;164,2982971;0,70690716;0,990870552;5,081826415;79,84999256;-599,5115464;0,812978888;Not Okay
WX8040;07.08.2023;0,201341775;0,08;0,561816914;0,454715488;1800,784262;55468,11728;0,942528423;1,3787052;160,5213356;0,805100302;0,984397218;5,099982298;80,69688168;131,9925754;0,896544794;Okay
WX8041;02.08.2023;1,336829784;0,07;0,568049366;0,583446076;1684,827189;55432,27988;1,118674901;1,572688087;161,7933462;0,956091517;0,972952588;5,197796227;81,58759124;2032,532641;0,830258943;Okay
WX8042;04.08.2023;1,922804459;0,06;0,529568058;0,845445182;1886,887978;55946,61537;1,267195073;1,731322191;168,309179;0,747555363;0,98894488;5,011292518;80,20321065;2779,985893;0,908625591;Not Okay
WX8043;04.08.2023;0,996809621;0,06;0,450226495;0,281855662;1601,304925;55066,97165;1,02327117;1,250886141;166,4161492;0,942156521;0,989307479;5,05024768;80,20024848;305,5197698;0,806265303;Okay
